CUSEC;NMUN;V_VENTA;N_VENTA;FECHA
2807903051;Madrid;79;9;Mon Nov 26 2018 06:53:29 GMT+0100 (Hora estándar romance)
2807903052;Madrid;83;4;Mon Nov 26 2018 06:53:29 GMT+0100 (Hora estándar romance)
2807903053;Madrid;61;7;Mon Nov 26 2018 06:53:29 GMT+0100 (Hora estándar romance)
2807903054;Madrid;73;7;Mon Nov 26 2018 06:53:29 GMT+0100 (Hora estándar romance)
2807903055;Madrid;85;13;Mon Nov 26 2018 06:53:29 GMT+0100 (Hora estándar romance)
2807903056;Madrid;70;8;Mon Nov 26 2018 06:53:29 GMT+0100 (Hora estándar romance)
2807903057;Madrid;71;7;Mon Nov 26 2018 06:53:29 GMT+0100 (Hora estándar romance)
2807903058;Madrid;59;9;Mon Nov 26 2018 06:53:29 GMT+0100 (Hora estándar romance)
2807903059;Madrid;116;8;Mon Nov 26 2018 06:53:29 GMT+0100 (Hora estándar romance)
2807903060;Madrid;91;2;Mon Nov 26 2018 06:53:29 GMT+0100 (Hora estándar romance)
2807903061;Madrid;147;3;Mon Nov 26 2018 06:53:29 GMT+0100 (Hora estándar romance)
